school,county,type,date,start_date,new_cases,new_cases_students,new_cases_teachers,new_cases_staff,new_cases_unknown,symptoms_yes,symptoms_no,symptoms_idk,cumulative_cases,cumulative_cases_students,cumulative_cases_teachers,cumulative_cases_staff,cumulative_cases_unknown,new_cases_employee
ROSS UNIVERSITY SCHOOL OF MEDICINE,BROWARD,university,2021-03-13,2021-03-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2020-12-19,2020-12-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SAN IGNACIO COLLEGE,MIAMI-DADE,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-09-26,2020-09-20,4.0,4.0,0.0,0.0,0.0,12.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-10-03,2020-09-27,3.0,3.0,0.0,0.0,0.0,14.0,3.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-10-17,2020-10-11,7.0,5.0,1.0,1.0,0.0,29.0,4.0,0.0,33.0,31.0,1.0,1.0,0.0,2.0
SANTA FE COLLEGE,ALACHUA,university,2020-10-24,2020-10-18,4.0,3.0,0.0,1.0,0.0,33.0,4.0,0.0,37.0,34.0,1.0,2.0,0.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2020-10-31,2020-10-25,2.0,2.0,0.0,0.0,0.0,35.0,4.0,1.0,40.0,37.0,1.0,2.0,0.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-11-07,2020-11-01,4.0,3.0,0.0,0.0,1.0,38.0,4.0,2.0,44.0,40.0,1.0,2.0,1.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-11-14,2020-11-08,1.0,1.0,0.0,0.0,0.0,39.0,4.0,2.0,45.0,41.0,1.0,2.0,1.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-11-21,2020-11-15,5.0,5.0,0.0,0.0,0.0,47.0,5.0,2.0,54.0,50.0,1.0,2.0,1.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-11-28,2020-11-22,4.0,3.0,0.0,0.0,1.0,51.0,5.0,2.0,58.0,53.0,1.0,2.0,2.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-12-05,2020-11-29,8.0,3.0,0.0,3.0,2.0,59.0,5.0,2.0,66.0,56.0,1.0,5.0,4.0,3.0
SANTA FE COLLEGE,ALACHUA,university,2020-12-12,2020-12-06,2.0,2.0,0.0,0.0,0.0,61.0,5.0,2.0,68.0,58.0,1.0,5.0,4.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2020-12-19,2020-12-13,2.0,0.0,2.0,0.0,0.0,63.0,5.0,2.0,70.0,58.0,3.0,5.0,4.0,2.0
SANTA FE COLLEGE,ALACHUA,university,2020-12-26,2020-12-20,8.0,7.0,1.0,0.0,0.0,68.0,8.0,2.0,78.0,65.0,4.0,5.0,4.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-01-02,2020-12-27,2.0,2.0,0.0,0.0,0.0,70.0,9.0,3.0,82.0,69.0,4.0,5.0,4.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2021-01-09,2021-01-03,3.0,3.0,0.0,0.0,0.0,73.0,9.0,1.0,83.0,70.0,4.0,5.0,4.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2021-01-16,2021-01-10,7.0,7.0,0.0,0.0,0.0,80.0,9.0,1.0,90.0,77.0,4.0,5.0,4.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2021-01-23,2021-01-17,8.0,5.0,1.0,0.0,2.0,88.0,10.0,1.0,99.0,83.0,5.0,5.0,6.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-01-30,2021-01-24,12.0,12.0,0.0,0.0,0.0,97.0,12.0,1.0,110.0,94.0,5.0,5.0,6.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2021-02-06,2021-01-31,8.0,7.0,0.0,1.0,0.0,102.0,15.0,1.0,118.0,100.0,5.0,6.0,7.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-02-13,2021-02-07,7.0,3.0,0.0,1.0,3.0,110.0,15.0,1.0,126.0,104.0,5.0,7.0,10.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-02-20,2021-02-14,1.0,0.0,0.0,1.0,0.0,121.0,16.0,2.0,139.0,115.0,5.0,10.0,9.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-02-27,2021-02-21,4.0,3.0,0.0,1.0,0.0,124.0,16.0,2.0,142.0,118.0,5.0,10.0,9.0,1.0
SANTA FE COLLEGE,ALACHUA,university,2021-03-06,2021-02-28,1.0,1.0,0.0,0.0,0.0,125.0,16.0,2.0,143.0,119.0,5.0,10.0,9.0,0.0
SANTA FE COLLEGE,ALACHUA,university,2021-03-13,2021-03-07,1.0,1.0,0.0,0.0,0.0,126.0,16.0,2.0,144.0,120.0,5.0,10.0,9.0,0.0
SCHECK HILLEL COMMUNITY SCHOOL INC.,MIAMI-DADE,university,2020-11-21,2020-11-15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHECK HILLEL COMMUNITY SCHOOL INC.,MIAMI-DADE,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOL DISTRICT OF MANATEE COUNTY,MANATEE,university,2020-12-19,2020-12-13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOL OF EMS,PINELLAS,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOL OF EMS,PINELLAS,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-11-21,2020-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SCHOOLHOUSE ACADEMY,MIAMI-DADE,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-09-26,2020-09-20,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-10-03,2020-09-27,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-10-17,2020-10-11,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-10-24,2020-10-18,4.0,4.0,0.0,0.0,0.0,6.0,3.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-10-31,2020-10-25,2.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,13.0,12.0,0.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-11-07,2020-11-01,1.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,14.0,13.0,0.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-11-14,2020-11-08,1.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,15.0,13.0,1.0,0.0,1.0,1.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-11-21,2020-11-15,2.0,2.0,0.0,0.0,0.0,11.0,3.0,3.0,17.0,15.0,1.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,17.0,15.0,1.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,17.0,15.0,1.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-12-12,2020-12-06,4.0,3.0,1.0,0.0,0.0,13.0,4.0,6.0,23.0,20.0,2.0,0.0,1.0,1.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-12-19,2020-12-13,1.0,1.0,0.0,0.0,0.0,14.0,4.0,6.0,24.0,21.0,2.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,13.0,4.0,6.0,23.0,21.0,1.0,0.0,1.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-01-02,2020-12-27,6.0,5.0,1.0,0.0,0.0,14.0,4.0,11.0,29.0,25.0,3.0,0.0,1.0,1.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-01-09,2021-01-03,9.0,7.0,2.0,0.0,0.0,15.0,6.0,11.0,32.0,27.0,4.0,0.0,1.0,2.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-01-16,2021-01-10,3.0,2.0,1.0,0.0,0.0,16.0,7.0,13.0,36.0,30.0,5.0,0.0,1.0,1.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-01-23,2021-01-17,5.0,2.0,2.0,0.0,1.0,17.0,7.0,17.0,41.0,32.0,7.0,0.0,2.0,2.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-01-30,2021-01-24,3.0,3.0,0.0,0.0,0.0,21.0,7.0,15.0,43.0,34.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,21.0,7.0,15.0,43.0,34.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-02-13,2021-02-07,2.0,2.0,0.0,0.0,0.0,23.0,7.0,15.0,45.0,36.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-02-20,2021-02-14,1.0,1.0,0.0,0.0,0.0,25.0,9.0,15.0,49.0,40.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-02-27,2021-02-21,3.0,3.0,0.0,0.0,0.0,28.0,9.0,17.0,54.0,45.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-03-06,2021-02-28,4.0,4.0,0.0,0.0,0.0,30.0,9.0,16.0,55.0,46.0,7.0,0.0,2.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE,university,2021-03-13,2021-03-07,4.0,3.0,0.0,1.0,0.0,32.0,12.0,19.0,63.0,53.0,7.0,1.0,2.0,1.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-11-14,2020-11-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-11-21,2020-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-02-20,2021-02-14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-02-27,2021-02-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-03-06,2021-02-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SEMINOLE STATE COLLEGE OF FLORIDA- OVIEDO CAMPUS,SEMINOLE,university,2021-03-13,2021-03-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2020-11-14,2020-11-08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2020-11-21,2020-11-15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2020-11-28,2020-11-22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SHERIDAN TECHNICAL COLLEGE,BROWARD,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SOMERSET ACADEMY CHARTER HIGH SCHOOL MIRAMAR CAMPUS,BROWARD,university,2020-12-19,2020-12-13,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-10-17,2020-10-11,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-10-24,2020-10-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-10-31,2020-10-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-11-07,2020-11-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-11-14,2020-11-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-11-21,2020-11-15,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-11-28,2020-11-22,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-12-05,2020-11-29,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-12-12,2020-12-06,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-12-19,2020-12-13,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2020-12-26,2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-01-02,2020-12-27,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-01-09,2021-01-03,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-01-16,2021-01-10,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-01-23,2021-01-17,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-01-30,2021-01-24,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-02-06,2021-01-31,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA BIBLE COLLEGE & THEOLOGICAL SEMINARY,BROWARD,university,2021-02-13,2021-02-07,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-09-26,2020-09-20,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-10-03,2020-09-27,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-10-17,2020-10-11,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-10-24,2020-10-18,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,0.0,1.0,0.0,0.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-10-31,2020-10-25,2.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,11.0,9.0,0.0,2.0,0.0,1.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-11-07,2020-11-01,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,13.0,10.0,0.0,3.0,0.0,1.0
SOUTH FLORIDA STATE COLLEGE,HIGHLANDS,university,2020-11-14,2020-11-08,2.0,2.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,12.0,0.0,3.0,0.0,0.0
