date,id,name,city,zip,schoolOpeningDate,operatingModel,new_cases_students,new_cases_employee,,https://districtinformation.tnedu.gov/covid-information/search/-1
2020-11-09,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,4.0,2.0,,
2020-11-16,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,3.0,2.0,,
2020-11-23,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,4.0,2.0,,
2020-11-30,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,5.0,4.0,,
2021-03-01,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-17,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-24,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-13,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,440,Jackson County,Gainesboro,38562,2020-08-04,Hybrid-Parent Choice,2.0,2.0,,
2020-09-12,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,12.0,8.0,,
2020-09-19,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,1.0,4.0,,
2020-10-26,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,9.0,2.0,,
2020-10-29,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,9.0,2.0,,
2020-11-02,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,5.0,,
2020-11-05,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,5.0,,
2020-11-09,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,6.0,6.0,,
2020-11-16,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,35.0,5.0,,
2020-11-23,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,19.0,8.0,,
2020-11-30,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,3.0,,
2021-03-01,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,7.0,2.0,,
2021-03-08,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,16.0,1.0,,
2021-03-09,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,22.0,2.0,,
2021-03-16,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,10.0,6.0,,
2021-03-17,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,10.0,6.0,,
2021-03-24,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,10.0,6.0,,
2021-04-13,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,0.0,,
2021-04-19,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,0.0,,
2021-04-26,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,12.0,0.0,,
2021-04-27,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,2.0,,
2021-05-03,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,5.0,2.0,,
2021-05-04,450,Jefferson County,Dandridge,37725,2020-08-07,Hybrid-Parent Choice,4.0,1.0,,
2020-09-12,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-26,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-10-29,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-02,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-05,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2020-11-09,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,15.0,0.0,,
2020-11-16,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,7.0,0.0,,
2020-11-23,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2020-11-30,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-01,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-08,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-03-16,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-19,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-26,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-04-27,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-03,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,,,,
2021-05-04,901,Johnson City,Johnson City,37605,2020-08-04,Hybrid-Parent Choice,8.0,0.0,,
2020-09-12,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,3.0,,
2020-09-19,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,1.0,,
2020-10-26,460,Johnson County,Mountain City,37683,2020-08-17,In Person,2.0,0.0,,
2020-10-29,460,Johnson County,Mountain City,37683,2020-08-17,In Person,2.0,0.0,,
2020-11-02,460,Johnson County,Mountain City,37683,2020-08-17,In Person,2.0,6.0,,
2020-11-05,460,Johnson County,Mountain City,37683,2020-08-17,In Person,2.0,6.0,,
2020-11-09,460,Johnson County,Mountain City,37683,2020-08-17,In Person,6.0,3.0,,
2020-11-16,460,Johnson County,Mountain City,37683,2020-08-17,In Person,3.0,2.0,,
2020-11-23,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,4.0,,
2020-11-30,460,Johnson County,Mountain City,37683,2020-08-17,In Person,1.0,3.0,,
2021-03-01,460,Johnson County,Mountain City,37683,2020-08-17,In Person,6.0,0.0,,
2021-03-08,460,Johnson County,Mountain City,37683,2020-08-17,In Person,4.0,1.0,,
2021-03-09,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,0.0,,
2021-03-16,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,1.0,,
2021-03-17,460,Johnson County,Mountain City,37683,2020-08-17,In Person,0.0,1.0,,
2021-03-24,460,Johnson County,Mountain City,37683,2020-08-17,In Person,2.0,1.0,,
2021-04-13,460,Johnson County,Mountain City,37683,2020-08-17,In Person,16.0,1.0,,
2021-04-19,460,Johnson County,Mountain City,37683,2020-08-17,In Person,16.0,1.0,,
2021-04-26,460,Johnson County,Mountain City,37683,2020-08-17,In Person,5.0,1.0,,
2021-04-27,460,Johnson County,Mountain City,37683,2020-08-17,In Person,5.0,1.0,,
2021-05-03,460,Johnson County,Mountain City,37683,2020-08-17,In Person,5.0,1.0,,
2021-05-04,460,Johnson County,Mountain City,37683,2020-08-17,In Person,7.0,0.0,,
2020-09-12,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Grade Bands,0.0,1.0,,
2020-09-19,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Grade Bands,,,,
2020-10-26,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Grade Bands,8.0,0.0,,
2020-10-29,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,8.0,0.0,,
2020-11-02,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,16.0,0.0,,
2020-11-05,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,16.0,0.0,,
2020-11-09,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,6.0,0.0,,
2020-11-16,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,9.0,0.0,,
2020-11-23,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,9.0,0.0,,
2020-11-30,822,Kingsport,Kingsport,37660,2020-08-03,Hybrid-Alt Schedules,16.0,0.0,,
2021-03-01,822,Kingsport,Kingsport,37660,2020-08-03,In Person,0.0,0.0,,
2021-03-08,822,Kingsport,Kingsport,37660,2020-08-03,In Person,,,,
2021-03-09,822,Kingsport,Kingsport,37660,2020-08-03,In Person,0.0,0.0,,
2021-03-16,822,Kingsport,Kingsport,37660,2020-08-03,In Person,7.0,0.0,,
2021-03-17,822,Kingsport,Kingsport,37660,2020-08-03,In Person,7.0,0.0,,
2021-03-24,822,Kingsport,Kingsport,37660,2020-08-03,In Person,0.0,0.0,,
2021-04-13,822,Kingsport,Kingsport,37660,2020-08-03,In Person,10.0,0.0,,
2021-04-19,822,Kingsport,Kingsport,37660,2020-08-03,In Person,10.0,0.0,,
2021-04-26,822,Kingsport,Kingsport,37660,2020-08-03,In Person,0.0,0.0,,
2021-04-27,822,Kingsport,Kingsport,37660,2020-08-03,In Person,7.0,0.0,,
2021-05-03,822,Kingsport,Kingsport,37660,2020-08-03,In Person,7.0,0.0,,
2021-05-04,822,Kingsport,Kingsport,37660,2020-08-03,In Person,14.0,0.0,,
2020-09-12,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2020-09-19,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,34.0,10.0,,
2020-10-26,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,39.0,25.0,,
2020-10-29,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,39.0,25.0,,
2020-11-02,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2020-11-05,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2020-11-09,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2020-11-16,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,74.0,37.0,,
2020-11-23,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,105.0,38.0,,
2020-11-30,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,111.0,53.0,,
2021-03-01,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,67.0,26.0,,
2021-03-08,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,55.0,17.0,,
2021-03-09,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,55.0,18.0,,
2021-03-16,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-17,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2021-03-24,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,24.0,7.0,,
2021-04-13,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-19,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,,,,
2021-04-26,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,41.0,5.0,,
2021-04-27,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,38.0,9.0,,
2021-05-03,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,38.0,9.0,,
2021-05-04,470,Knox County,Knoxville,37902,2020-08-24,Hybrid-Parent Choice,33.0,5.0,,
2020-09-12,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-09-19,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-10-26,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2020-10-29,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2020-11-02,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,1.0,0.0,,
2020-11-05,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,1.0,0.0,,
2020-11-09,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,3.0,2.0,,
2020-11-16,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2020-11-23,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2020-11-30,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-01,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-08,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-17,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-24,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-03,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-04,480,Lake County,Tiptonville,38079,2020-08-10,Hybrid-Parent Choice,,,,
2020-09-12,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-09-19,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,,,,
2020-10-26,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-10-29,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-02,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-16,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-23,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-11-30,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,8.0,0.0,,
2021-03-09,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-03,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,,,,
2021-05-04,797,Lakeland,Lakeland,38002,2020-08-10,Hybrid-Parent Choice,0.0,0.0,,
2020-09-12,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,0.0,1.0,,
2020-09-19,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,1.0,0.0,,
2020-10-26,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,6.0,0.0,,
2020-10-29,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,6.0,0.0,,
2020-11-02,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,4.0,1.0,,
2020-11-05,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,4.0,1.0,,
2020-11-09,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,4.0,4.0,,
2020-11-16,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,4.0,4.0,,
2020-11-23,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,17.0,1.0,,
2020-11-30,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,,,,
2021-03-01,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,,,,
2021-03-08,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,2.0,0.0,,
2021-03-16,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,1.0,1.0,,
2021-03-17,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,1.0,1.0,,
2021-03-24,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,,,,
2021-04-13,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,2.0,1.0,,
2021-04-19,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,2.0,1.0,,
2021-04-26,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,8.0,3.0,,
2021-04-27,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,,,,
2021-05-03,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,,,,
2021-05-04,490,Lauderdale County,Ripley,38063,2020-08-13,Hybrid-Parent Choice,5.0,1.0,,
2020-09-12,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,16.0,2.0,,
2020-09-19,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,3.0,3.0,,
2020-10-26,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,15.0,13.0,,
2020-10-29,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,15.0,13.0,,
2020-11-02,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,14.0,10.0,,
2020-11-05,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,14.0,10.0,,
2020-11-09,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,27.0,15.0,,
2020-11-16,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,12.0,8.0,,
2020-11-23,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,23.0,7.0,,
2020-11-30,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,16.0,7.0,,
2021-03-01,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,,,,
2021-03-08,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,4.0,0.0,,
2021-03-09,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,3.0,0.0,,
2021-03-16,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,5.0,0.0,,
2021-03-17,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,5.0,0.0,,
2021-03-24,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,1.0,2.0,,
2021-04-13,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,5.0,1.0,,
2021-04-19,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,5.0,1.0,,
2021-04-26,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,13.0,0.0,,
2021-04-27,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,6.0,0.0,,
2021-05-03,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,6.0,0.0,,
2021-05-04,500,Lawrence County,Lawrenceburg,38464,2020-08-10,Hybrid-Parent Choice,3.0,1.0,,
2020-09-12,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2020-09-19,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,0.0,2.0,,
2020-10-26,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,8.0,5.0,,
2020-10-29,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,8.0,5.0,,
2020-11-02,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,17.0,6.0,,
2020-11-05,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,17.0,6.0,,
2020-11-09,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,12.0,6.0,,
2020-11-16,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,9.0,8.0,,
2020-11-23,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,24.0,7.0,,
2020-11-30,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,11.0,10.0,,
2021-03-01,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,1.0,2.0,,
2021-03-08,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,3.0,1.0,,
2021-03-09,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,11.0,3.0,,
2021-03-16,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,15.0,2.0,,
2021-03-17,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,15.0,2.0,,
2021-03-24,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,7.0,0.0,,
2021-04-13,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,,,,
2021-04-19,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,,,,
2021-04-26,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,7.0,1.0,,
2021-04-27,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,9.0,1.0,,
2021-05-03,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,9.0,1.0,,
2021-05-04,951,Lebanon,Lebanon,37087,2020-08-03,Hybrid-Parent Choice,,,,
2020-09-12,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,4.0,0.0,,
2020-09-19,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,,,,
2020-10-26,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2020-10-29,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2020-11-02,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-05,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-09,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,6.0,0.0,,
2020-11-16,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-23,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-11-30,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-01,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-08,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-09,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-16,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-17,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-03-24,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-13,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-19,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-26,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2021-04-27,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,,,,
2021-05-03,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,,,,
2021-05-04,531,Lenoir City,Lenoir City,37771,2020-08-03,Hybrid-Parent Choice,0.0,0.0,,
2020-09-12,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,,,,
2020-09-19,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,1.0,0.0,,
2020-10-26,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,5.0,1.0,,
2020-10-29,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,5.0,1.0,,
2020-11-02,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,6.0,2.0,,
2020-11-05,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,6.0,2.0,,
2020-11-09,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,17.0,6.0,,
2020-11-16,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,12.0,9.0,,
2020-11-23,510,Lewis County,Hohenwald,38462,2020-08-04,Hybrid-Parent Choice,,,,
