school,county,start_date,new_cases,new_cases_students,new_cases_teachers,new_cases_staff,new_cases_unknown,symptoms_yes,symptoms_no,symptoms_idk,cumulative_cases,cumulative_cases_students,cumulative_cases_teachers,cumulative_cases_staff,cumulative_cases_unknown,new_cases_employee
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2020-12-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2020-12-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-01-03,1,1,0,0,0,2,0,0,2,2,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-01-10,1,0,0,0,1,3,0,0,3,2,0,0,1,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-01-17,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-01-24,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-01-31,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA INTERNATIONAL UNIVERSITY- BISCAYNE BAY,MIAMI-DADE,2021-02-07,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-09-20,2,2,0,0,0,1,0,1,2,2,0,0,0,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-09-27,25,23,0,0,2,15,10,3,28,26,0,0,2,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-10-11,6,6,0,0,0,41,24,16,81,79,0,0,2,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-10-18,2,0,0,1,1,43,26,16,85,81,0,1,3,1
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-10-25,1,1,0,0,0,40,23,24,87,83,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-11-01,0,0,0,0,0,40,23,24,87,83,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-11-08,0,0,0,0,0,40,23,24,87,83,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-11-15,0,0,0,0,0,40,23,24,87,83,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-11-22,0,0,0,0,0,40,23,24,87,83,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-11-29,0,0,0,0,0,40,24,24,88,84,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-12-06,0,0,0,0,0,40,25,23,88,84,0,1,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-12-13,1,0,0,1,0,41,25,23,89,84,0,2,3,1
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-12-20,1,0,0,0,1,42,25,23,90,84,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2020-12-27,0,0,0,0,0,45,25,20,90,85,0,2,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-01-03,1,1,0,0,0,45,25,21,91,86,0,2,3,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-01-10,1,0,0,0,1,45,26,21,92,86,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-01-17,0,0,0,0,0,45,26,21,92,86,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-01-24,0,0,0,0,0,45,26,21,92,86,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-01-31,0,0,0,0,0,45,26,21,92,86,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-02-07,0,0,0,0,0,45,26,21,92,86,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-02-14,0,0,0,0,0,45,26,23,94,88,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-02-21,0,0,0,0,0,45,26,23,94,88,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-02-28,0,0,0,0,0,45,26,23,94,88,0,2,4,0
FLORIDA MEMORIAL UNIVERSITY,MIAMI-DADE,2021-03-07,0,0,0,0,0,45,27,23,95,89,0,2,4,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-11-15,1,1,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-11-22,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-11-29,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-12-06,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-12-13,1,1,0,0,0,2,0,0,2,2,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-12-20,0,0,0,0,0,2,0,0,2,2,0,0,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2020-12-27,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-01-03,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-01-10,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-01-17,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-01-24,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-01-31,0,0,0,0,0,3,0,0,3,2,0,1,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-02-07,1,0,0,1,0,4,0,0,4,2,0,2,0,1
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-02-14,0,0,0,0,0,5,0,0,5,2,0,3,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-02-21,0,0,0,0,0,5,0,0,5,2,0,3,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-02-28,0,0,0,0,0,4,0,0,4,2,0,2,0,0
FLORIDA NATIONAL UNIVERSITY,MIAMI-DADE,2021-03-07,0,0,0,0,0,4,0,0,4,2,0,2,0,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-09-20,0,0,0,0,0,1,1,0,2,0,0,0,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-09-27,0,0,0,0,0,1,1,0,2,0,0,0,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-10-11,3,0,0,1,2,0,0,0,0,0,0,0,0,1
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-10-18,0,0,0,0,0,2,1,0,3,0,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-10-25,0,0,0,0,0,2,1,0,3,0,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-11-01,0,0,0,0,0,2,1,0,3,0,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-11-08,1,1,0,0,0,3,1,0,4,1,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-11-15,1,1,0,0,0,3,2,0,5,2,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-11-22,0,0,0,0,0,3,2,0,5,2,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-11-29,2,2,0,0,0,5,2,0,7,4,0,1,2,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-12-06,1,0,0,1,0,6,2,0,8,4,0,2,2,1
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-12-13,1,0,0,0,1,7,2,0,9,4,0,2,3,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-12-20,0,0,0,0,0,7,2,0,9,4,0,2,3,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2020-12-27,1,0,0,0,1,6,3,0,9,4,0,2,3,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-01-03,1,0,0,0,1,6,3,0,9,4,0,2,3,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-01-10,1,0,0,0,1,7,3,0,10,4,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-01-17,0,0,0,0,0,7,3,0,10,4,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-01-24,0,0,0,0,0,7,3,0,10,4,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-01-31,0,0,0,0,0,7,3,0,10,4,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-02-07,0,0,0,0,0,7,3,0,10,4,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-02-14,0,0,0,0,0,8,3,0,11,5,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-02-21,1,1,0,0,0,9,3,0,12,6,0,2,4,0
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-02-28,1,0,0,1,0,10,3,1,14,6,0,4,4,1
FLORIDA NATIONAL UNIVERSITY- HIALEAH CAMPUS,MIAMI-DADE,2021-03-07,0,0,0,0,0,10,3,1,14,6,0,4,4,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-01-10,1,0,0,0,1,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-01-17,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-01-24,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-01-31,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-02-07,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-02-14,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-02-21,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-02-28,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA NATIONAL UNIVERSITY- SOUTH CAMPUS,MIAMI-DADE,2021-03-07,0,0,0,0,0,1,0,0,1,0,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-09-20,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-09-27,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-10-11,2,1,0,0,1,0,0,0,0,0,0,0,0,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-10-18,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-10-25,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-11-01,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-11-08,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-11-15,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-11-22,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-11-29,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-12-06,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-12-13,0,0,0,0,0,1,1,0,2,1,0,0,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-12-20,1,0,0,1,0,2,1,0,3,1,0,1,1,1
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2020-12-27,0,0,0,0,0,2,2,0,4,2,0,1,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-01-03,0,0,0,0,0,2,2,0,4,2,0,1,1,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-01-10,2,1,0,0,1,4,2,0,6,3,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-01-17,0,0,0,0,0,5,2,0,7,4,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-01-24,0,0,0,0,0,5,2,0,7,4,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-01-31,3,3,0,0,0,8,2,0,10,7,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-02-07,0,0,0,0,0,8,2,0,10,7,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-02-14,1,1,0,0,0,10,3,0,13,10,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-02-21,2,2,0,0,0,11,3,0,14,11,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-02-28,0,0,0,0,0,12,3,0,15,12,0,1,2,0
FLORIDA POLYTECHNIC UNIVERSITY,POLK,2021-03-07,1,1,0,0,0,12,3,0,15,12,0,1,2,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-09-20,5,4,1,0,0,6,2,0,8,7,1,0,0,1
FLORIDA SOUTHERN COLLEGE,POLK,2020-09-27,10,10,0,0,0,16,2,0,18,17,1,0,0,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-10-11,22,21,1,0,0,0,0,0,0,0,0,0,0,1
FLORIDA SOUTHERN COLLEGE,POLK,2020-10-18,2,2,0,0,0,21,3,1,25,24,1,0,0,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-10-25,6,6,0,0,0,23,4,4,31,30,1,0,0,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-11-01,10,8,0,0,2,31,6,5,42,39,1,0,2,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-11-08,2,1,0,0,1,32,7,4,43,40,1,0,2,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-11-15,2,2,0,0,0,34,8,4,46,43,1,0,2,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-11-22,4,2,0,1,1,38,8,4,50,45,1,1,3,1
FLORIDA SOUTHERN COLLEGE,POLK,2020-11-29,2,1,0,0,1,40,8,4,52,46,1,1,4,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-12-06,0,0,0,0,0,40,8,4,52,47,1,1,3,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-12-13,2,1,0,0,1,41,8,5,54,48,1,1,4,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-12-20,0,0,0,0,0,41,8,5,54,48,1,1,4,0
FLORIDA SOUTHERN COLLEGE,POLK,2020-12-27,1,0,0,0,1,44,8,3,55,48,1,1,5,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-01-03,1,0,0,1,0,45,9,1,55,48,1,2,4,1
FLORIDA SOUTHERN COLLEGE,POLK,2021-01-10,1,1,0,0,0,46,10,1,57,49,1,2,5,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-01-17,5,3,0,1,1,46,14,2,62,52,1,3,6,1
FLORIDA SOUTHERN COLLEGE,POLK,2021-01-24,4,3,0,0,1,47,14,3,64,54,1,3,6,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-01-31,2,1,0,1,0,49,14,3,66,56,1,4,5,1
FLORIDA SOUTHERN COLLEGE,POLK,2021-02-07,1,1,0,0,0,50,14,3,67,57,1,4,5,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-02-14,2,2,0,0,0,55,17,3,75,63,1,5,6,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-02-21,2,2,0,0,0,54,19,3,76,64,1,5,6,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-02-28,2,2,0,0,0,56,19,3,78,66,1,5,6,0
FLORIDA SOUTHERN COLLEGE,POLK,2021-03-07,7,7,0,0,0,59,23,5,87,75,1,5,6,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-09-20,5,5,0,0,0,7,1,0,8,8,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-09-27,3,3,0,0,0,11,1,1,13,13,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-10-11,17,16,0,0,1,0,0,0,0,0,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-10-18,3,3,0,0,0,18,1,1,20,19,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-10-25,4,4,0,0,0,21,2,3,26,25,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-11-01,0,0,0,0,0,21,2,3,26,25,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-11-08,1,1,0,0,0,22,2,3,27,26,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-11-15,1,1,0,0,0,23,2,3,28,27,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-11-22,2,2,0,0,0,25,2,3,30,29,0,0,1,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-11-29,2,2,0,0,0,27,3,3,33,31,0,0,2,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-12-06,5,4,0,0,1,33,3,3,39,36,0,0,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-12-13,0,0,0,0,0,33,3,3,39,36,0,0,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-12-20,2,1,0,1,0,35,3,3,41,37,0,1,3,1
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2020-12-27,2,2,0,0,0,40,6,2,48,44,0,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-01-03,4,4,0,0,0,42,6,2,50,46,0,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-01-10,0,0,0,0,0,42,6,2,50,46,0,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-01-17,1,1,0,0,0,42,6,3,51,47,0,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-01-24,4,4,0,0,0,45,6,5,56,51,0,2,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-01-31,1,0,1,0,0,46,6,5,57,51,1,2,3,1
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-02-07,1,1,0,0,0,47,6,5,58,52,1,2,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-02-14,0,0,0,0,0,46,7,5,58,53,1,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-02-21,0,0,0,0,0,46,7,5,58,53,1,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-02-28,0,0,0,0,0,47,7,5,59,54,1,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE,LEE,2021-03-07,2,2,0,0,0,49,8,4,61,56,1,1,3,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-11-15,3,3,0,0,0,2,0,1,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-11-22,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-11-29,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-12-06,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-12-13,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2020-12-27,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-01-03,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-01-10,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-01-17,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-01-24,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-01-31,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-02-07,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-02-14,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-02-21,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-02-28,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- CHARLOTTE COUNTY CAMPUS,CHARLOTTE,2021-03-07,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-09-20,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-09-27,0,0,0,0,0,1,0,0,1,1,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-10-11,1,1,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-10-18,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-10-25,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-11-01,0,0,0,0,0,3,0,0,3,3,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-11-08,1,1,0,0,0,4,0,0,4,4,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-11-15,2,2,0,0,0,7,0,0,7,7,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-11-22,1,1,0,0,0,8,0,0,8,8,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-11-29,1,1,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-12-06,0,0,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-12-13,0,0,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-12-20,0,0,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2020-12-27,0,0,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-01-03,0,0,0,0,0,9,0,0,9,9,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-01-10,1,1,0,0,0,10,0,0,10,10,0,0,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-01-17,1,0,0,1,0,11,0,0,11,10,0,1,0,1
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-01-24,0,0,0,0,0,11,0,0,11,10,0,1,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-01-31,3,3,0,0,0,13,0,1,14,13,0,1,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-02-07,0,0,0,0,0,13,0,1,14,13,0,1,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-02-14,1,1,0,0,0,13,1,1,15,14,0,1,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-02-21,1,1,0,0,0,13,1,1,15,14,0,1,0,0
FLORIDA SOUTHWESTERN STATE COLLEGE- COLLIER COUNTY CAMPUS,COLLIER,2021-02-28,0,0,0,0,0,14,2,1,17,15,0,1,1,0
