dis_num,school_id,school,county,city,active
42,9045,CONTRACTED RESIDENTIAL SERVICES,MARION,,F
42,311,DR N H JONES ELEMENTARY,MARION,OCALA,A
42,641,DUNNELLON ELEMENTARY,MARION,DUNNELLON,A
42,521,DUNNELLON HIGH,MARION,DUNNELLON,A
42,172,DUNNELLON MIDDLE,MARION,DUNNELLON,A
42,121,DUNNELLON MIDDLE,MARION,DUNNELLON,C
42,181,EAST MARION ELEMENTARY,MARION,SILVER SPRINGS,A
42,191,EIGHTH STREET ELEMENTARY,MARION,OCALA,A
42,9733,ELC PK ESE SERVICES,MARION,OCALA,A
42,561,EMERALD SHORES ELEMENTARY,MARION,OCALA,A
42,581,EVERGREEN ELEMENTARY,MARION,OCALA,A
42,3900,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,MARION,,A
42,211,FESSENDEN ELEMENTARY,MARION,OCALA,A
42,351,FOREST HIGH,MARION,OCALA,A
42,221,FORT KING MIDDLE,MARION,OCALA,A
42,531,FORT MCCOY SCHOOL,MARION,FORT MC COY,A
42,9690,FRANCIS MARION MILITARY ACADEMY,MARION,OCALA,C
42,9675,FUTURE LEADERS ACADEMY FOR ARTS AND SCIENCE,MARION,OCALA,C
42,7006,FUTURE VIRTUAL SCHOOL,MARION,,F
42,671,GREENWAY ELEMENTARY,MARION,OCALA,A
42,711,HAMMETT BOWEN JR ELEMENTARY,MARION,OCALA,A
42,591,HARBOUR VIEW ELEMENTARY,MARION,SUMMERFIELD,A
42,471,HILLCREST,MARION,OCALA,A
42,9998,HOME EDUCATION PROGRAM STUDENTS,MARION,,A
42,721,HORIZON ACADEMY AT MARION OAKS,MARION,OCALA,A
42,51,HOWARD MIDDLE,MARION,OCALA,A
42,9732,INFINITY SCHOOL/MARION COUNTY,MARION,OCALA,C
42,501,LAKE WEIR HIGH,MARION,OCALA,A
42,281,LAKE WEIR MIDDLE,MARION,SUMMERFIELD,A
42,741,LEGACY ELEMENTARY,MARION,OCALA,A
42,691,LIBERTY MIDDLE,MARION,OCALA,A
42,291,MADISON STREET ACADEMY OF VISUAL AND PERFORMING ARTS,MARION,OCALA,A
42,611,MAPLEWOOD ELEMENTARY,MARION,OCALA,A
42,9670,MARION CHARTER SCHOOL,MARION,OCALA,A
42,9811,MARION COUNTY FEDERAL PROGRAMS,MARION,OCALA,C
42,9735,MARION COUNTY MARINE INSTITUTE,MARION,OCALA,C
42,9614,MARION COUNTY PREK PROGRAM,MARION,OCALA,C
42,9001,MARION DISTRICT OFFICE,MARION,OCALA,A
42,7023,MARION ELEARNING,MARION,OCALA,A
42,731,MARION OAKS ELEMENTARY,MARION,OCALA,A
42,9722,MARION REG JUVENILE DETENTION CENTER,MARION,OCALA,A
42,9412,MARION TECHNICAL COLLEGE,MARION,OCALA,A
42,9401,MARION TECHNICAL INSTITUTE,MARION,OCALA,A
42,7004,MARION VIRTUAL FRANCHISE,MARION,OCALA,A
42,7001,MARION VIRTUAL INSTRUCTION PROGRAM,MARION,OCALA,C
42,9721,MARION YOUTH ACADEMY,MARION,LOWELL,A
42,9680,MCINTOSH AREA SCHOOL,MARION,MCINTOSH,A
42,3518,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,MARION,OCALA,A
42,9737,MCSO ADULTS,MARION,OCALA,A
42,9724,MCSO JUVENILES,MARION,OCALA,C
42,9997,MIGRANT NON-ENROLLED STUDENTS,MARION,OCALA,A
42,9731,NEW LEAF CENTER,MARION,OCALA,A
42,9729,NI'KE ACADEMY,MARION,OCALA,C
42,331,NORTH MARION HIGH,MARION,CITRA,A
42,491,NORTH MARION MIDDLE,MARION,CITRA,A
42,341,OAKCREST ELEMENTARY,MARION,OCALA,A
42,9728,OCALA CENTER FOR SUCCESS AND INDEPENDENCE,MARION,OCALA,A
42,541,OCALA SPRINGS ELEMENTARY,MARION,OCALA,A
42,9695,OCALI CHARTER MIDDLE,MARION,OCALA,A
42,3818,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,MARION,,C
42,361,OSCEOLA MIDDLE,MARION,OCALA,A
42,9734,PACE CENTER FOR GIRLS INC ,MARION,OCALA,A
42,162,REDDICK-COLLIER ELEMENTARY,MARION,REDDICK,A
42,161,REDDICK-COLLIER ELEMENTARY,MARION,REDDICK,C
42,621,ROMEO ELEMENTARY,MARION,DUNNELLON,A
42,681,SADDLEWOOD ELEMENTARY,MARION,OCALA,A
42,551,SHADY HILL ELEMENTARY,MARION,OCALA,A
42,9618,SILVER RIVER MENTORING AND INSTRUCTION,MARION,OCALA,A
42,391,SOUTH OCALA ELEMENTARY,MARION,OCALA,A
42,381,SPARR ELEMENTARY,MARION,ANTHONY,A
42,401,STANTON-WEIRSDALE ELEMENTARY,MARION,WEIRSDALE,A
42,9818,STOREFRONT,MARION,OCALA,C
42,9711,STUDENT SERVICES,MARION,OCALA,C
42,9346,STUDENT SERVICES/ESE,MARION,OCALA,C
42,571,SUNRISE ELEMENTARY,MARION,OCALA,A
42,9730,TEEN LEARNING CENTER,MARION,OCALA,C
42,511,THE PHOENIX CENTER OF MARION CO,MARION,OCALA,C
42,461,VANGUARD HIGH,MARION,OCALA,A
42,251,WARD-HIGHLANDS ELEMENTARY,MARION,OCALA,A
42,701,WEST PORT HIGH,MARION,OCALA,A
42,431,WYOMINA PARK ELEMENTARY,MARION,OCALA,A
43,132,ADULT EDUCATION - INDIANTOWN,MARTIN,INDIANTOWN,A
43,82,ADULT EDUCATION BOOT CAMP,MARTIN,STUART,C
43,9042,ADULT EDUCATION OFF-CAMPUS,MARTIN,JENSEN BEACH,C
43,9022,ADULT EDUCATION STORE FRONT,MARTIN,STUART,C
43,9032,ADULT EDUCATION TRI COUNTY,MARTIN,STUART,C
43,32,ADULT EDUCATION-MARTIN CO HIGH,MARTIN,STUART,A
43,23,ALTERNATIVE EDUCATION,MARTIN,N/A,C
43,9043,ALTERNATIVE EDUCATION STOP CAMP,MARTIN,HOBE SOUND,C
43,331,BESSEY CREEK ELEMENTARY,MARTIN,PALM CITY,A
43,9044,CENTER FOR EDUCATION/CAREER DEVELOP ,MARTIN,STUART,C
43,371,CITRUS GROVE ELEMENTARY,MARTIN,PALM CITY,A
43,400,CLARK ADVANCED LEARNING CENTER,MARTIN,STUART,A
43,9045,CONTRACTED RESIDENTIAL SERVICES,MARTIN,,F
43,301,CRYSTAL LAKE ELEMENTARY,MARTIN,STUART,A
43,5002,DIZZY GILLESPIE CHARTER SCHOOL,MARTIN,STUART,C
43,361,DR DAVID L ANDERSON MIDDLE,MARTIN,STUART,A
43,41,ENVIRONMENTAL STUDIES CENTER,MARTIN,JENSEN BEACH,C
43,71,ESE HOMEBOUND,MARTIN,STUART,A
43,3900,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,MARTIN,,A
43,9543,FAMILY LEARNING CENTERS,MARTIN,STUART,A
43,341,FELIX A WILLIAMS ELEMENTARY,MARTIN,STUART,A
43,7004,FUTURE VIRTUAL SCHOOL,MARTIN,,F
43,7006,FUTURE VIRTUAL SCHOOL,MARTIN,,F
43,321,HIDDEN OAKS MIDDLE,MARTIN,PALM CITY,A
43,111,HOBE SOUND ELEMENTARY,MARTIN,HOBE SOUND,A
43,9998,HOME EDUCATION PROGRAM STUDENTS,MARTIN,,A
43,89,INDIANTOWN ADULT HIGH,MARTIN,INDIANTOWN,A
43,221,INDIANTOWN MIDDLE,MARTIN,INDIANTOWN,A
43,51,J D PARKER SCHOOL OF TECHNOLOGY,MARTIN,STUART,A
43,211,JENSEN BEACH ELEMENTARY,MARTIN,JENSEN BEACH,A
43,351,JENSEN BEACH HIGH,MARTIN,JENSEN BEACH,A
43,9053,JUVENILE OFFENDER TRAINING CENTER,MARTIN,STUART,C
43,431,MARTIN COUNTY ACCELERATION ACADEMIES,MARTIN,STUART,A
43,9073,MARTIN COUNTY GIRLS ACADEMY,MARTIN,STUART,C
43,31,MARTIN COUNTY HIGH,MARTIN,STUART,A
43,9063,MARTIN COUNTY JAIL,MARTIN,STUART,A
43,72,MARTIN COUNTY TRANSITION SCHOOL,MARTIN,STUART,C
43,7023,MARTIN DIGITAL LEARNING ACADEMY,MARTIN,STUART,A
43,9001,MARTIN DISTRICT OFFICE,MARTIN,STUART,A
43,7001,MARTIN VIRTUAL INSTRUCTION PROGRAM,MARTIN,STUART,C
43,3518,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,MARTIN,,A
43,9997,MIGRANT NON-ENROLLED STUDENTS,MARTIN,STUART,A
43,5001,MIGRANT SCHOOL,MARTIN,STUART,C
43,81,MURRAY MIDDLE,MARTIN,STUART,A
43,3818,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,MARTIN,,C
43,61,PALM CITY ELEMENTARY,MARTIN,PALM CITY,A
43,291,PINEWOOD ELEMENTARY,MARTIN,STUART,A
43,5004,PK EARLY INTERVENTION,MARTIN,STUART,A
43,93,PORT SALERNO ALTERNATIVE EDUCATION CENTER,MARTIN,PORT SALERNO,C
43,101,PORT SALERNO ELEMENTARY,MARTIN,STUART,A
43,69,PORT SALERNO LEARNING CENTER,MARTIN,STUART,A
43,5003,PREKINDERGARTEN PROGRAMS,MARTIN,STUART,A
43,9992,PRIVATE SCHOOL STUDENTS TITILE I PART C (MIGRANT PROGRAMS),MARTIN,,A
43,80,PROJECT SEARCH,MARTIN,STUART,A
43,70,RIVERBEND ACADEMY,MARTIN,TEQUESTA,A
43,25,SEA WIND ELEMENTARY,MARTIN,HOBE SOUND,A
43,241,SOUTH FORK HIGH,MARTIN,STUART,A
43,73,SPECTRUM ACADEMY,MARTIN,STUART,A
43,74,STUART LEARNING CENTER,MARTIN,STUART,A
43,21,STUART MIDDLE,MARTIN,STUART,A
43,133,TEEN PARENT INDIANTOWN,MARTIN,INDIANTOWN,A
43,417,THE HOPE ACADEMY FOR AUTISM,MARTIN,STUART,A
43,410,THE HOPE CHARTER CENTER FOR AUTISM,MARTIN,STUART,A
43,421,TREASURE COAST CLASSICAL ACADEMY,MARTIN,STUART,A
43,131,WARFIELD ELEMENTARY,MARTIN,INDIANTOWN,A
43,294,WILLOUGHBY LEARNING CENTER,MARTIN,STUART,A
13,4040,A CHILD'S JOURNEY CHARTER SCHOOL,MIAMI-DADE,OPA LOCKA,C
13,412,ACADEMIR CHARTER SCHOOL EAST,MIAMI-DADE,MIAMI,F
13,4328,ACADEMIR CHARTER SCHOOL ELEMENTARY SOUTH,MIAMI-DADE,,F
13,6082,ACADEMIR CHARTER SCHOOL MIDDLE,MIAMI-DADE,MIAMI,A
13,4242,ACADEMIR CHARTER SCHOOL OF MATH AND SCIENCE,MIAMI-DADE,HOMESTEAD,A
13,1015,ACADEMIR CHARTER SCHOOL PREPARATORY,MIAMI-DADE,MIAMI,A
13,410,ACADEMIR CHARTER SCHOOL WEST,MIAMI-DADE,MIAMI,A
13,2002,ACADEMIR PREPARATORY ACADEMY,MIAMI-DADE,MIAMI,A
13,5044,ACADEMY FOR INTERNATIONAL EDUCATION CHARTER SCHOOL,MIAMI-DADE,MIAMI SPRINGS,A
13,6093,ACADEMY FOR INTERNATIONAL EDUCATION UPPER CHARTER SCHOOL FOR SCIENCE AND TECHNOLOGY,MIAMI-DADE,MIAMI SPRINGS,A
13,7022,ACADEMY OF ARTS & MINDS,MIAMI-DADE,MIAMI,C
13,7881,ACCELERATION ACADEMIES LEJEUNE,MIAMI-DADE,MIAMI,A
13,7834,ACCELERATION ACADEMIES LLC,MIAMI-DADE,N MIAMI BEACH,A
13,7891,ACCELERATION ACADEMIES LLC HOMESTEAD,MIAMI-DADE,HOMESTEAD,A
13,7871,ACCELERATION ACADEMIES-CENTRAL MIAMI,MIAMI-DADE,MIAMI,A
13,3191,ADA MERRITT K-8 CENTER,MIAMI-DADE,MIAMI,A
13,3027,ADVANTAGE ACADEMY OF MATH AND SCIENCE AT WATERSTONE,MIAMI-DADE,HOMESTEAD,C
13,3025,ADVANTAGE ACADEMY SANTA FE,MIAMI-DADE,MIAMI,C
13,4071,AGENORIA S PASCHAL/OLINDA ELEMENTARY,MIAMI-DADE,MIAMI,A
13,41,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUCATION,MIAMI-DADE,HOMESTEAD,A
13,7048,ALONZO & TRACY MOURNING HIGH,MIAMI-DADE,MIAMI,A
13,5410,ALPHA CHARTER OF EXCELLENCE,MIAMI-DADE,MIAMI,A
13,7824,ALPHA MIDDLE,MIAMI-DADE,HIALEAH,C
13,8017,ALTERNATIVE OUTREACH PROGRAM,MIAMI-DADE,MIAMI,A
13,8014,ALTERNATIVE OUTREACH-EXT YEAR,MIAMI-DADE,MIAMI,C
13,1521,AMELIA EARHART ELEMENTARY,MIAMI-DADE,HIALEAH,A
13,7012,AMERICAN HIGH ADULT EDUCATION,MIAMI-DADE,HIALEAH,A
13,7011,AMERICAN HIGH,MIAMI-DADE,HIALEAH,A
13,7805,AMIKIDS MIAMI-DADE NORTH,MIAMI-DADE,MIAMI,A
13,7804,AMIKIDS MIAMI-DADE SOUTH,MIAMI-DADE,MIAMI,A
13,6023,ANDOVER MIDDLE,MIAMI-DADE,MIAMI,A
13,3881,ANDREA CASTILLO PREPARATORY ACADEMY,MIAMI-DADE,DORAL,A
13,341,ARCHCREEK ELEMENTARY,MIAMI-DADE,NORTH MIAMI,A
13,510,ARCHIMEDEAN ACADEMY,MIAMI-DADE,MIAMI,A
13,6006,ARCHIMEDEAN MIDDLE CONSERVATORY,MIAMI-DADE,MIAMI,A
13,7265,ARCHIMEDEAN UPPER CONSERVATORY,MIAMI-DADE,MIAMI,A
13,101,ARCOLA LAKE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,7351,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,MIAMI-DADE,GOULDS,A
13,7043,ARTS ACADEMY OF EXCELLENCE,MIAMI-DADE,OPA LOCKA,A
13,6021,ARVIDA MIDDLE,MIAMI-DADE,MIAMI,A
13,7816,ASPIRA,MIAMI-DADE,MIAMI,C
13,6070,ASPIRA ARTS DECO CHARTER,MIAMI-DADE,MIAMI,C
13,6060,ASPIRA LEADERSHIP AND COLLEGE PREPARATORY ACADEMY,MIAMI-DADE,HOMESTEAD,C
13,7817,ASPIRA OF HOMESTEAD,MIAMI-DADE,MIAMI,C
13,6020,ASPIRA RAUL ARNALDO MARTINEZ CHARTER SCHOOL,MIAMI-DADE,NORTH MIAMI,C
13,403,ASPIRE PREPARATORY ACADEMY,MIAMI-DADE,,F
13,121,AUBURNDALE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,950,AVENTURA CITY OF EXCELLENCE SCHOOL,MIAMI-DADE,AVENTURA,A
13,231,AVENTURA WATERWAYS K-8 CENTER,MIAMI-DADE,MIAMI,A
13,161,AVOCADO ELEMENTARY,MIAMI-DADE,HOMESTEAD,A
13,113,BALERE LANGUAGE ACADEMY,MIAMI-DADE,CUTLER BAY,C
13,7854,BANYAN BEHAVIORAL HEALTH SYSTEMS,MIAMI-DADE,MIAMI,C
13,201,BANYAN ELEMENTARY,MIAMI-DADE,MIAMI,A
13,7751,BARBARA GOLEMAN HIGH,MIAMI-DADE,MIAMI LAKES,A
13,3781,BARBARA HAWKINS ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,7852,BAY POINT PRIVATE,MIAMI-DADE,MIAMI,C
13,6034,BEACON COLLEGE PREP MIDDLE,MIAMI-DADE,OPA LOCKA,A
13,4002,BEACON COLLEGE PREPARATORY,MIAMI-DADE,OPA LOCKA,A
13,261,BEL-AIRE ELEMENTARY,MIAMI-DADE,CUTLER BAY,A
13,5022,BEN GAMLA CHARTER SCHOOL,MIAMI-DADE,MIAMI,A
13,5021,BEN SHEPPARD ELEMENTARY,MIAMI-DADE,HIALEAH,A
13,2041,BENJAMIN FRANKLIN K-8 CENTER,MIAMI-DADE,NORTH MIAMI,A
13,271,BENT TREE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,7008,BIOTECH@RICHMOND HEIGHTS 9-12 HIGH,MIAMI-DADE,MIAMI,A
13,321,BISCAYNE BEACH ELEMENTARY,MIAMI-DADE,MIAMI BEACH,A
13,361,BISCAYNE GARDENS ELEMENTARY,MIAMI-DADE,MIAMI,A
13,441,BLUE LAKES ELEMENTARY,MIAMI-DADE,MIAMI,A
13,91,BOB GRAHAM EDUCATION CENTER,MIAMI-DADE,MIAMI LAKES,A
13,6911,BOOKER T WASHINGTON MIDDLE,MIAMI-DADE,MIAMI,C
13,7791,BOOKER T WASHINGTON HIGH,MIAMI-DADE,MIAMI,A
13,451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,MIAMI-DADE,MIAMI,A
13,7819,BOYSTOWN,MIAMI-DADE,CUTLER BAY,A
13,461,BRENTWOOD ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,5020,BRIDGEPREP ACADEMY INTERAMERICAN CAMPUS,MIAMI-DADE,MIAMI,A
13,2013,BRIDGEPREP ACADEMY OF GREATER MIAMI,MIAMI-DADE,MIAMI,A
13,5028,BRIDGEPREP ACADEMY OF MIAMI DADE,MIAMI-DADE,MIAMI,F
13,4050,BRIDGEPREP ACADEMY OF NORTH MIAMI BEACH,MIAMI-DADE,MIAMI,A
13,3034,BRIDGEPREP ACADEMY OF VILLAGE GREEN,MIAMI-DADE,MIAMI,A
13,2003,BRIDGEPREP ACADEMY SOUTH,MIAMI-DADE,MIAMI,A
13,521,BROADMOOR ELEMENTARY,MIAMI-DADE,MIAMI,A
13,6031,BROWNSVILLE MIDDLE,MIAMI-DADE,MIAMI,A
13,9732,BRUCIE BALL EDUCATIONAL CENTER,MIAMI-DADE,MIAMI,A
13,601,BUENA VISTA ELEMENTARY,MIAMI-DADE,MIAMI,C
13,641,BUNCHE PARK ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,8018,BUSINESS/INDUSTRY SERVICE CENTER,MIAMI-DADE,MIAMI,F
13,7062,C G BETHEL HIGH,MIAMI-DADE,NORTH MIAMI BEACH,A
13,671,CALUSA ELEMENTARY,MIAMI-DADE,MIAMI,A
13,651,CAMPBELL DRIVE K-8 CENTER,MIAMI-DADE,HOMESTEAD,A
13,6061,CAMPBELL DRIVE MIDDLE,MIAMI-DADE,HOMESTEAD,C
13,661,CARIBBEAN K-8 CENTER,MIAMI-DADE,MIAMI,A
13,681,CAROL CITY ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,6051,CAROL CITY MIDDLE,MIAMI-DADE,MIAMI GARDENS,A
13,5901,CARRIE P MEEK/WESTVIEW K-8 CENTER,MIAMI-DADE,MIAMI,A
13,7818,CATHOLIC HOME ELEMENTARY,MIAMI-DADE,MIAMI,C
13,7021,CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SCHOOL,MIAMI-DADE,HOMESTEAD,A
13,7065,CHAMBERS HIGH,MIAMI-DADE,HOMESTEAD,A
13,331,CHAPMAN PARTNERSHIP EARLY CHILDHOOD CENTER N,MIAMI-DADE,MIAMI,A
13,351,CHAPMAN PARTNERSHIP EARLY CHILDHOOD CENTER SOUTH,MIAMI-DADE,HOMESTEAD,A
13,7820,CHARLEE OF DADE COUNTY,MIAMI-DADE,MIAMI,C
13,5991,CHARLES DAVID WYCHE JR ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,1401,CHARLES R DREW K-8 CENTER,MIAMI-DADE,MIAMI,A
13,2331,CHARLES R HADLEY ELEMENTARY,MIAMI-DADE,MIAMI,A
13,6141,CHARLES R DREW MIDDLE,MIAMI-DADE,MIAMI,C
13,7080,CHARTER HIGH OF THE AMERICAS,MIAMI-DADE,MIAMI,A
13,7144,CHARTER HIGH OF THE AMERICAS (FLORIDA CITY CAMPUS),MIAMI-DADE,FLORIDA CITY,A
13,6007,CHARTER ON THE BEACH MIDDLE,MIAMI-DADE,MIAMI BEACH,C
13,1691,CHRISTINA M EVE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,801,CITRUS GROVE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,6091,CITRUS GROVE MIDDLE,MIAMI-DADE,MIAMI,A
13,8011,CITRUS GROVE OTC,MIAMI-DADE,MIAMI,C
13,7853,CITRUS HEALTH LOU PANCI,MIAMI-DADE,HIALEAH,C
13,7833,CITRUS HEALTH SIPP/CRISIS,MIAMI-DADE,HIALEAH,A
13,7262,CITY OF HIALEAH EDUCATION ACADEMY,MIAMI-DADE,HIALEAH,A
13,831,CLAUDE PEPPER ELEMENTARY,MIAMI-DADE,MIAMI,A
13,841,COCONUT GROVE ELEMENTARY,MIAMI-DADE,COCONUT GROVE,A
13,3621,COCONUT PALM K-8 ACADEMY,MIAMI-DADE,HOMESTEAD,A
13,7821,COLLEGE AND CAREERS,MIAMI-DADE,MIAMI,F
13,861,COLONIAL DRIVE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,881,COMSTOCK ELEMENTARY,MIAMI-DADE,MIAMI,A
13,9045,CONTRACTED RESIDENTIAL SERVICES,MIAMI-DADE,,F
13,4060,COOPERATIVE CHARTER SCHOOL,MIAMI-DADE,MIAMI,C
13,8121,COPE CENTER NORTH,MIAMI-DADE,MIAMI,A
13,961,CORAL GABLES PREPARATORY ACADEMY,MIAMI-DADE,CORAL GABLES,A
13,7072,CORAL GABLES HIGH ADULT EDUCATION,MIAMI-DADE,CORAL GABLES,A
13,7071,CORAL GABLES HIGH,MIAMI-DADE,CORAL GABLES,A
13,1001,CORAL PARK ELEMENTARY,MIAMI-DADE,MIAMI,A
13,1041,CORAL REEF ELEMENTARY,MIAMI-DADE,PALMETTO BAY,A
13,70,CORAL REEF MONTESSORI ACADEMY CHARTER,MIAMI-DADE,MIAMI,A
13,7101,CORAL REEF HIGH,MIAMI-DADE,MIAMI,A
13,1081,CORAL TERRACE ELEMENTARY,MIAMI-DADE,MIAMI,A
13,1121,CORAL WAY K-8 CENTER,MIAMI-DADE,MIAMI,A
13,8161,CORPORATE ACADEMY NORTH,MIAMI-DADE,MIAMI,C
13,8201,CORPORATE ACADEMY SOUTH,MIAMI-DADE,HOMESTEAD,C
13,6611,COUNTRY CLUB MIDDLE,MIAMI-DADE,MIAMI LAKES,A
13,1161,CRESTVIEW ELEMENTARY,MIAMI-DADE,OPA LOCKA,A
13,6111,CUTLER BAY MIDDLE,MIAMI-DADE,CUTLER BAY,A
13,6081,CUTLER BAY HIGH,MIAMI-DADE,CUTLER BAY,A
13,1241,CUTLER RIDGE ELEMENTARY,MIAMI-DADE,CUTLER BAY,A
13,1281,CYPRESS K-8 CENTER,MIAMI-DADE,MIAMI,A
13,8139,D A DORSEY TECHNICAL COLLEGE,MIAMI-DADE,MIAMI,A
13,9001,DADE DISTRICT OFFICE,MIAMI-DADE,MIAMI,A
13,7806,DADE JUVENILE RESIDENTIAL FACILITY,MIAMI-DADE,FLORIDA CITY,C
13,1811,DANTE B FASCELL ELEMENTARY,MIAMI-DADE,MIAMI,A
13,1761,DAVID FAIRCHILD ELEMENTARY,MIAMI-DADE,MIAMI,A
13,5005,DAVID LAWRENCE JR K-8 CENTER,MIAMI-DADE,NORTH MIAMI,A
13,7803,DEBORAH'S WAY,MIAMI-DADE,MIAMI,C
13,7081,DESIGN & ARCHITECTURE HIGH,MIAMI-DADE,MIAMI,A
13,1331,DEVON AIRE K-8 CENTER,MIAMI-DADE,MIAMI,A
13,9733,DISTRICT INSTRUCTIONAL CENTER (DIC),MIAMI-DADE,MIAMI,A
13,9773,DISTRICT INSTRUCTIONAL CENTER #2,MIAMI-DADE,MIAMI,C
13,9734,DISTRICT SUMMER CENTER B,MIAMI-DADE,MIAMI,C
13,9735,DISTRICT SUMMER CENTER C,MIAMI-DADE,MIAMI,C
13,9736,DISTRICT SUMMER CENTER D,MIAMI-DADE,MIAMI,C
13,9737,DISTRICT SUMMER CENTER E,MIAMI-DADE,MIAMI,C
13,9738,DISTRICT SUMMER CENTER F,MIAMI-DADE,HIALEAH,C
13,9739,DISTRICT SUMMER CENTER G,MIAMI-DADE,MIAMI,C
13,9741,DISTRICT SUMMER CENTER H,MIAMI-DADE,MIAMI,C
13,9742,DISTRICT SUMMER CENTER I,MIAMI-DADE,CUTLER BAY,C
13,9743,DISTRICT SUMMER CENTER J,MIAMI-DADE,MIAMI,C
13,9744,DISTRICT SUMMER CENTER K,MIAMI-DADE,MIAMI,C
13,9745,DISTRICT SUMMER CENTER L,MIAMI-DADE,MIAMI,C
13,9746,DISTRICT SUMMER CENTER M,MIAMI-DADE,MIAMI,C
13,9747,DISTRICT SUMMER CENTER N,MIAMI-DADE,MIAMI,C
13,9748,DISTRICT SUMMER CENTER O,MIAMI-DADE,MIAMI,C
13,9615,DIV OF EXCEPTIONAL STUDENT EDUCATION,MIAMI-DADE,MIAMI,C
13,6040,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,MIAMI-DADE,MIAMI SHORES,A
13,7026,DON SOFFER AVENTURA HIGH,MIAMI-DADE,AVENTURA,A
13,3030,DORAL ACADEMY,MIAMI-DADE,DORAL,A
13,7020,DORAL ACADEMY CHARTER HIGH,MIAMI-DADE,DORAL,A
13,6030,DORAL ACADEMY CHARTER MIDDLE,MIAMI-DADE,DORAL,A
13,3029,DORAL ACADEMY OF TECHNOLOGY,MIAMI-DADE,DORAL,A
13,3026,DORAL INTERNATIONAL ACADEMY OF MATH AND SCIENCE,MIAMI-DADE,DORAL,A
13,6151,DORAL MIDDLE,MIAMI-DADE,DORAL,C
13,7009,DORAL PERFORMING ARTS & ENTERTAINMENT ACADEMY,MIAMI-DADE,DORAL,A
13,7152,DORAL SCHOOL OF THE ARTS,MIAMI-DADE,DORAL,F
13,8131,DOROTHY M WALLACE COPE CENTER,MIAMI-DADE,MIAMI,A
13,3002,DOWNTOWN DORAL CHARTER ELEMENTARY,MIAMI-DADE,DORAL,A
13,7044,DOWNTOWN DORAL CHARTER UPPER SCHOOL,MIAMI-DADE,DORAL,A
13,3600,DOWNTOWN MIAMI CHARTER SCHOOL,MIAMI-DADE,MIAMI,A
13,5061,DR CARLOS J FINLAY ELEMENTARY,MIAMI-DADE,MIAMI,A
13,5981,DR EDWARD L WHIGHAM ELEMENTARY,MIAMI-DADE,CUTLER BAY,A
13,5081,DR FREDERICA S WILSON/SKYWAY ELEMENTARY,MIAMI-DADE,MIAMI GARDENS,A
13,4511,DR GILBERT L PORTER ELEMENTARY,MIAMI-DADE,MIAMI,A
13,4381,DR HENRY E PERRINE ACADEMY OF THE ARTS,MIAMI-DADE,PALMETTO BAY,A
13,5861,DR HENRY W MACK/WEST LITTLE RIVER K-8 CENTER,MIAMI-DADE,MIAMI,A
13,211,DR MANUEL C BARREIRO ELEMENTARY,MIAMI-DADE,MIAMI,A
13,8019,DR MARVIN DUNN ACADEMY FOR COMMUNITY EDUCATION ,MIAMI-DADE,EL PORTAL,A
13,7141,DR MICHAEL M KROP HIGH,MIAMI-DADE,MIAMI,A
13,4121,DR ROBERT B INGRAM ELEMENTARY,MIAMI-DADE,OPA LOCKA,A
13,122,DR ROLANDO ESPINOSA K-8 CENTER,MIAMI-DADE,DORAL,A
13,4011,DR TONI BILBAO PREPARATORY ACADEMY,MIAMI-DADE,DORAL,A
13,771,DR WILLIAM A CHAPMAN ELEMENTARY,MIAMI-DADE,HOMESTEAD,A
13,5381,E W F STIRRUP ELEMENTARY,MIAMI-DADE,MIAMI,A
13,1561,EARLINGTON HEIGHTS ELEMENTARY,MIAMI-DADE,MIAMI,A
13,4070,EARLY BEGINNINGS ACADEMY,MIAMI-DADE,MIAMI,A
13,4080,EARLY BEGINNINGS ACADEMY-NORTH SHORE,MIAMI-DADE,MIAMI,C
13,1601,EDISON PARK K-8 CENTER,MIAMI-DADE,MIAMI,A
